ばり馬 周南遠石店,山口県周南市青山町4-23,900
ばり馬 東松山店,埼玉県東松山市新郷283-5,1100
吉野家 13号線福島北中央店,福島県福島市北中央１丁目１‐１,900
吉野家 171号線茨木インター店,大阪府茨木市郡４丁目１８‐３５,1000
吉野家 171号線高槻市役所前店,大阪府高槻市城西町４‐４６,1000
吉野家 171号線西宮若山町店,兵庫県西宮市若山町１１‐１２,980
吉野家 1号線京都南インター店,京都府京都市南区上鳥羽麻ノ本１５‐１,1000
吉野家 24号線岩出店,和歌山県岩出市西野２０‐６,950
吉野家 24号線橋本高野口店,和歌山県橋本市高野口町伏原９３３‐１,950
吉野家 250号線加古川備後店,兵庫県加古川市加古川町南備後１３‐１,950
吉野家 26号線貝塚店,大阪府貝塚市石才２２９‐１,1000
吉野家 26号線岸和田八阪店,大阪府岸和田市八阪町１丁目７‐１３,1000
吉野家 26号線堺浜寺店,大阪府堺市西区浜寺船尾町東１丁１１２,1000
吉野家 26号線泉佐野店,大阪府泉佐野市高松東２丁目６５２９,1000
吉野家 26号線泉大津店,大阪府泉大津市北豊中町３丁目１‐３,1000
吉野家 2号線姫路市川橋店,兵庫県姫路市花田町一本松４３７‐３,950
吉野家 2号線明石大久保店,兵庫県明石市大久保町駅前１丁目１７‐１７,950
吉野家 42号線和歌山紀三井寺店,和歌山県和歌山市紀三井寺５４１‐１,950
吉野家 4号線伊達店,福島県伊達市坂ノ上８‐１,900
吉野家 4号線福島黒岩店,福島県福島市黒岩榎平５８‐２,900
吉野家 4号線福島入江町店,福島県福島市入江町１４‐９,900
吉野家 58号線那覇新都心店,沖縄県那覇市天久２丁目６‐３,900
吉野家 FC１８３号線古市橋店,広島県広島市安佐南区古市1-26-2,950
吉野家 １０２号線弘前高田店,青森県弘前市高田５丁目２‐４,870
吉野家 １０５号線由利本荘店,秋田県由利本荘市一番堰１５５‐１,900
吉野家 １０号線延岡店,宮崎県延岡市別府町３７２３‐１,900
吉野家 １０号線都城店,宮崎県都城市平江町５‐６,900
吉野家 １０号線片野店,福岡県北九州市小倉北区片野２丁目２１‐３０,950
吉野家 １１８号線会津若松南店,福島県会津若松市西栄町５‐２１,900
吉野家 １１号線丸亀店,香川県丸亀市山北町４５‐１,950
吉野家 １１号線国分寺店,香川県高松市国分寺町新居１３５４‐３,950
吉野家 １１号線松山久米店,愛媛県松山市北久米町９７３‐５,900
吉野家 １１号線川内店,徳島県徳島市川内町鶴島１０７‐１,950
吉野家 １２１号線鹿沼店,栃木県鹿沼市茂呂１０５９‐６,1000
吉野家 １２１号線米沢店,山形県米沢市徳町１６４‐５,900
吉野家 １２２号線石神店,埼玉県川口市石神６８５‐１,1050
吉野家 １２２号線川口店,埼玉県川口市朝日１丁目８‐６,1050
吉野家 １２３号線茨城大学前店,茨城県水戸市堀町１０６６‐１,900
吉野家 １２４号線鹿嶋店,茨城県鹿嶋市宮中１９７０‐１,1000
吉野家 １２４号線神栖店,茨城県神栖市大野原１丁目６‐３,1000
吉野家 １２５号線栗橋店,埼玉県久喜市栗橋東５丁目１０‐１４,1050
吉野家 １２５号線古河店,茨城県古河市西牛谷１０１７‐５,1000
吉野家 １２５号線行田桜町店,埼玉県行田市桜町１丁目２３‐５,1000
吉野家 １２６号線東金堀上店,千葉県東金市堀上２５６,1000
吉野家 １２８号線茂原高師店,千葉県茂原市高師１６７８‐１１,1000
吉野家 １２号線岩見沢店,北海道岩見沢市日の出町８‐２０,980
吉野家 １２号線厚別東店,北海道札幌市厚別区厚別東４条３丁目２４‐７１,980
吉野家 １３４号線江ノ島店,神奈川県鎌倉市腰越３丁目４‐３,1050
吉野家 １３５号線伊東店,静岡県伊東市静海町１１‐８,1000
吉野家 １３６号線伊豆長岡店,静岡県伊豆の国市南條２１１‐４,1000
吉野家 １３号線横手店,秋田県横手市駅西二丁目８‐２３,950
吉野家 １３号線秋田川尻若葉町店,秋田県秋田市川尻若葉町５‐２０,900
吉野家 １４０号線花園インター店,埼玉県深谷市小前田４７６‐３,1000
吉野家 １４０号線秩父店,埼玉県秩父市中宮地町４‐２４,1000
吉野家 １４１号線佐久平店,長野県佐久市佐久平駅南１９‐１,960
吉野家 １４号線篠崎店,東京都江戸川区篠崎町７丁目２２‐１８,1150
吉野家 １４号線西小松川店,東京都江戸川区西小松川町３７‐５,1150
吉野家 １４号線登戸店,千葉県千葉市中央区登戸２丁目３‐８,1030
吉野家 １４号線幕張店,千葉県千葉市花見川区幕張町１丁目７７８０‐１,1050
吉野家 １５０号線焼津店,静岡県焼津市八楠４丁目３‐１１,1000
吉野家 １５１号線豊川店,愛知県豊川市東豊町５丁目２,1100
吉野家 １５５号線常滑店,愛知県常滑市虹の丘７丁目９８,960
吉野家 １５５号線新舞子店,愛知県知多市新舞子大口２０６‐７,960
吉野家 １５５号線大府店,愛知県大府市吉田町半ノ木８９‐３,1050
吉野家 １５６号線芥見店,岐阜県岐阜市芥見長山２丁目１１８‐１,950
吉野家 １５６号線砺波店,富山県砺波市太郎丸３丁目９４,1050
吉野家 １６３号線生駒店,奈良県生駒市北田原町２４７６‐１８,950
吉野家 １６３号線門真店,大阪府門真市寿町21‐30,1000
吉野家 １６５号線名張店,三重県名張市夏見坊垣３２２２‐２,1000
吉野家 １６８号線香芝店,奈良県香芝市上中７４５‐１,900
吉野家 １６８号線東生駒店,奈良県生駒市辻町２４９‐１,900
吉野家 １６９号線桜井店,奈良県桜井市川合２６３‐１,900
